* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:16:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:08:03, Feb 2 19:10:03, Feb 2 19:11:53, Feb 2 19:13:10, Feb 2 19:14:39, Feb 2 19:16:14
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
389.648 65.738 128.032
390.015 65.745 126.639
390.381 65.752 125.268
390.747 65.760 123.917
391.113 65.769 122.589
391.480 65.779 121.282
391.846 65.789 119.997
392.212 65.799 118.734
392.578 65.811 117.493
392.944 65.822 116.275
393.311 65.835 115.078
393.677 65.847 113.904
394.043 65.860 112.752
394.409 65.874 111.622
394.775 65.888 110.514
395.142 65.902 109.429
395.508 65.917 108.365
395.874 65.932 107.324
396.240 65.947 106.304
396.606 65.962 105.307
396.973 65.978 104.330
397.339 65.994 103.376
397.705 66.010 102.442
398.071 66.027 101.530
398.438 66.044 100.638
398.804 66.061 99.767
399.170 66.078 98.916
399.536 66.096 98.084
399.902 66.114 97.273
400.269 66.132 96.481
400.635 66.150 95.708
401.001 66.169 94.953
401.367 66.188 94.217
401.733 66.207 93.498
402.100 66.227 92.796
402.466 66.247 92.112
402.832 66.267 91.444
403.198 66.287 90.791
403.564 66.308 90.154
403.931 66.329 89.532
404.297 66.351 88.924
404.663 66.372 88.331
405.029 66.395 87.750
405.396 66.417 87.183
405.762 66.440 86.627
406.128 66.463 86.084
406.494 66.487 85.552
406.860 66.510 85.030
407.227 66.535 84.519
407.593 66.559 84.017
407.959 66.584 83.525
408.325 66.609 83.042
408.691 66.635 82.566
409.058 66.660 82.099
409.424 66.687 81.639
409.790 66.713 81.186
410.156 66.740 80.739
410.522 66.766 80.298
410.889 66.794 79.863
411.255 66.821 79.434
411.621 66.849 79.009
411.987 66.876 78.589
412.354 66.904 78.174
412.720 66.933 77.762
413.086 66.961 77.354
413.452 66.989 76.950
413.818 67.018 76.548
414.185 67.047 76.150
414.551 67.076 75.755
414.917 67.105 75.362
415.283 67.134 74.971
415.649 67.163 74.583
416.016 67.192 74.196
416.382 67.222 73.812
416.748 67.251 73.429
417.114 67.280 73.048
417.480 67.310 72.668
417.847 67.339 72.290
418.213 67.368 71.913
418.579 67.398 71.537
418.945 67.427 71.162
419.312 67.456 70.788
419.678 67.485 70.415
420.044 67.514 70.043
420.410 67.543 69.672
420.776 67.572 69.302
421.143 67.601 68.932
421.509 67.630 68.563
421.875 67.659 68.195
422.241 67.687 67.828
422.607 67.715 67.461
422.974 67.744 67.095
423.340 67.772 66.729
423.706 67.799 66.365
424.072 67.827 66.000
424.439 67.854 65.637
424.805 67.882 65.274
425.171 67.908 64.912
425.537 67.935 64.551
425.903 67.961 64.190
426.270 67.988 63.830
426.636 68.013 63.471
427.002 68.039 63.113
427.368 68.064 62.756
427.734 68.089 62.400
428.101 68.113 62.046
428.467 68.137 61.692
428.833 68.161 61.340
429.199 68.184 60.990
429.565 68.207 60.641
429.932 68.229 60.294
430.298 68.251 59.949
430.664 68.273 59.606
431.030 68.294 59.266
431.397 68.314 58.927
431.763 68.334 58.592
432.129 68.354 58.260
432.495 68.373 57.931
432.861 68.391 57.605
433.228 68.409 57.282
433.594 68.426 56.964
433.960 68.443 56.650
434.326 68.459 56.340
434.692 68.475 56.034
435.059 68.491 55.734
435.425 68.505 55.438
435.791 68.519 55.148
436.157 68.533 54.864
436.523 68.546 54.585
436.890 68.559 54.313
437.256 68.571 54.047
437.622 68.583 53.787
437.988 68.595 53.534
438.355 68.606 53.288
438.721 68.616 53.050
439.087 68.627 52.818
439.453 68.636 52.595
439.819 68.646 52.379
440.186 68.656 52.170
440.552 68.665 51.970
440.918 68.674 51.777
441.284 68.683 51.593
441.650 68.691 51.416
442.017 68.700 51.248
442.383 68.709 51.087
442.749 68.717 50.935
443.115 68.726 50.791
443.481 68.735 50.654
443.848 68.744 50.525
444.214 68.753 50.404
444.580 68.762 50.290
444.946 68.772 50.183
445.313 68.782 50.083
445.679 68.792 49.990
446.045 68.802 49.904
446.411 68.813 49.823
446.777 68.825 49.749
447.144 68.837 49.681
447.510 68.849 49.617
447.876 68.862 49.560
448.242 68.875 49.506
448.608 68.889 49.457
448.975 68.903 49.412
449.341 68.918 49.371
449.707 68.933 49.333
450.073 68.949 49.299
450.439 68.966 49.267
450.806 68.983 49.238
451.172 69.001 49.210
451.538 69.019 49.185
451.904 69.038 49.161
452.271 69.057 49.139
452.637 69.077 49.117
453.003 69.098 49.097
453.369 69.119 49.077
453.735 69.140 49.058
454.102 69.162 49.039
454.468 69.184 49.020
454.834 69.207 49.001
455.200 69.230 48.983
455.566 69.253 48.964
455.933 69.277 48.946
456.299 69.301 48.927
456.665 69.326 48.908
457.031 69.351 48.890
457.397 69.376 48.872
457.764 69.401 48.853
458.130 69.426 48.835
458.496 69.452 48.818
458.862 69.478 48.802
459.229 69.504 48.786
459.595 69.531 48.771
459.961 69.558 48.757
460.327 69.584 48.745
460.693 69.611 48.734
461.060 69.639 48.725
461.426 69.666 48.719
461.792 69.694 48.714
462.158 69.722 48.712
462.524 69.750 48.713
462.891 69.779 48.716
463.257 69.807 48.723
463.623 69.836 48.733
463.989 69.866 48.747
464.355 69.895 48.764
464.722 69.926 48.785
465.088 69.956 48.809
465.454 69.987 48.838
465.820 70.018 48.870
466.187 70.050 48.907
466.553 70.082 48.947
466.919 70.115 48.991
467.285 70.149 49.040
467.651 70.183 49.092
468.018 70.217 49.147
468.384 70.253 49.206
468.750 70.289 49.268
469.116 70.325 49.333
469.482 70.362 49.401
469.849 70.400 49.471
470.215 70.439 49.543
470.581 70.478 49.617
470.947 70.519 49.692
471.314 70.559 49.767
471.680 70.601 49.843
472.046 70.643 49.919
472.412 70.686 49.994
472.778 70.730 50.068
473.145 70.774 50.140
473.511 70.820 50.209
473.877 70.865 50.275
474.243 70.912 50.338
474.609 70.959 50.396
474.976 71.006 50.450
475.342 71.054 50.498
475.708 71.103 50.540
476.074 71.152 50.574
476.440 71.201 50.602
476.807 71.251 50.621
477.173 71.301 50.631
477.539 71.351 50.632
477.905 71.401 50.623
478.272 71.452 50.603
478.638 71.503 50.572
479.004 71.553 50.529
479.370 71.604 50.473
479.736 71.655 50.405
480.103 71.705 50.324
480.469 71.756 50.229
480.835 71.806 50.119
481.201 71.855 49.994
481.567 71.905 49.855
481.934 71.954 49.700
482.300 72.002 49.529
482.666 72.050 49.342
483.032 72.097 49.138
483.398 72.144 48.918
483.765 72.190 48.681
484.131 72.235 48.427
484.497 72.279 48.155
484.863 72.323 47.866
485.230 72.366 47.560
485.596 72.407 47.236
485.962 72.448 46.895
486.328 72.488 46.536
486.694 72.527 46.159
487.061 72.564 45.765
487.427 72.601 45.354
487.793 72.636 44.925
488.159 72.670 44.478
488.525 72.703 44.015
488.892 72.735 43.534
489.258 72.765 43.037
489.624 72.794 42.523
489.990 72.822 41.992
490.356 72.848 41.446
490.723 72.874 40.883
491.089 72.897 40.304
491.455 72.920 39.709
491.821 72.941 39.099
492.188 72.960 38.474
492.554 72.979 37.834
492.920 72.995 37.179
493.286 73.011 36.510
493.652 73.025 35.826
494.019 73.037 35.128
494.385 73.048 34.417
494.751 73.058 33.692
495.117 73.066 32.953
495.483 73.073 32.201
495.850 73.079 31.436
496.216 73.083 30.658
496.582 73.085 29.868
496.948 73.087 29.064
497.314 73.087 28.249
497.681 73.085 27.421
498.047 73.082 26.580
498.413 73.078 25.727
498.779 73.072 24.862
499.146 73.066 23.985
499.512 73.057 23.096
499.878 73.048 22.194
500.244 73.037 21.280
500.610 73.025 20.354
500.977 73.012 19.415
501.343 72.998 18.463
501.709 72.982 17.499
502.075 72.965 16.521
502.441 72.947 15.531
502.808 72.928 14.527
503.174 72.908 13.510
503.540 72.886 12.478
503.906 72.864 11.433
504.272 72.841 10.373
504.639 72.816 9.298
505.005 72.791 8.208
505.371 72.765 7.102
505.737 72.737 5.981
506.104 72.709 4.843
506.470 72.680 3.687
506.836 72.651 2.515
507.202 72.620 1.324
507.568 72.589 0.115
507.935 72.557 -1.113
508.301 72.524 -2.360
508.667 72.491 -3.627
509.033 72.457 -4.916
509.399 72.422 -6.225
509.766 72.387 -7.557
510.132 72.352 -8.911
510.498 72.316 -10.288
510.864 72.280 -11.688
511.230 72.243 -13.114
511.597 72.207 -14.564
511.963 72.169 -16.041
512.329 72.132 -17.543
512.695 72.095 -19.073
513.062 72.057 -20.630
513.428 72.020 -22.216
513.794 71.983 -23.830
514.160 71.945 -25.475
514.526 71.908 -27.149
514.893 71.871 -28.855
515.259 71.834 -30.592
515.625 71.798 -32.360
515.991 71.762 -34.162
516.357 71.726 -35.996
516.724 71.691 -37.865
517.090 71.657 -39.767
517.456 71.623 -41.704
517.822 71.590 -43.675
518.188 71.558 -45.682
518.555 71.526 -47.725
518.921 71.495 -49.804
519.287 71.465 -51.919
519.653 71.436 -54.071
520.020 71.409 -56.259
520.386 71.382 -58.484
520.752 71.356 -60.746
521.118 71.332 -63.045
521.484 71.308 -65.382
521.851 71.286 -67.755
522.217 71.266 -70.165
522.583 71.246 -72.612
522.949 71.228 -75.095
523.315 71.212 -77.614
523.682 71.197 -80.170
524.048 71.183 -82.760
524.414 71.171 -85.386
524.780 71.160 -88.047
525.147 71.151 -90.741
525.513 71.144 -93.469
525.879 71.138 -96.230
526.245 71.133 -99.023
526.611 71.130 -101.847
526.978 71.129 -104.702
527.344 71.129 -107.586
527.710 71.130 -110.499
528.076 71.133 -113.439
528.442 71.138 -116.406
528.809 71.143 -119.398
529.175 71.151 -122.415
529.541 71.159 -125.455
529.907 71.169 -128.516
530.273 71.180 -131.598
530.640 71.192 -134.700
531.006 71.206 -137.820
531.372 71.220 -140.956
531.738 71.236 -144.107
532.105 71.253 -147.272
532.471 71.270 -150.449
532.837 71.289 -153.637
533.203 71.308 -156.835
533.569 71.328 -160.040
533.936 71.349 -163.251
534.302 71.370 -166.467
534.668 71.392 -169.686
535.034 71.414 -172.906
535.400 71.437 -176.126
535.767 71.460 -179.345
536.133 71.483 177.440
536.499 71.506 174.230
536.865 71.530 171.026
537.232 71.554 167.829
537.598 71.577 164.643
537.964 71.601 161.467
538.330 71.625 158.303
538.696 71.648 155.154
539.063 71.671 152.020
539.429 71.694 148.903
539.795 71.716 145.803
540.161 71.738 142.724
540.527 71.760 139.665
540.894 71.780 136.629
541.260 71.801 133.616
541.626 71.820 130.627
541.992 71.839 127.665
542.358 71.858 124.729
542.725 71.875 121.822
543.091 71.892 118.943
543.457 71.908 116.095
543.823 71.923 113.279
544.190 71.937 110.494
544.556 71.950 107.742
544.922 71.962 105.024
545.288 71.973 102.341
545.654 71.983 99.693
546.021 71.992 97.081
546.387 71.999 94.507
546.753 72.006 91.969
547.119 72.012 89.470
547.485 72.016 87.009
547.852 72.019 84.588
548.218 72.021 82.206
548.584 72.022 79.864
548.950 72.021 77.562
549.316 72.020 75.301
549.683 72.017 73.080
550.049 72.013 70.901
550.415 72.007 68.763
550.781 72.000 66.667
551.148 71.993 64.612
551.514 71.983 62.600
551.880 71.973 60.628
552.246 71.961 58.699
552.612 71.949 56.812
552.979 71.935 54.966
553.345 71.919 53.162
553.711 71.903 51.399
554.077 71.885 49.678
554.443 71.866 47.998
554.810 71.846 46.359
555.176 71.825 44.760
555.542 71.803 43.203
555.908 71.780 41.685
556.274 71.755 40.207
556.641 71.730 38.769
557.007 71.703 37.370
557.373 71.676 36.010
557.739 71.647 34.688
558.106 71.618 33.404
558.472 71.587 32.158
558.838 71.556 30.948
559.204 71.524 29.776
559.570 71.491 28.639
559.937 71.457 27.538
560.303 71.422 26.472
560.669 71.387 25.440
561.035 71.350 24.443
561.401 71.314 23.479
561.768 71.276 22.547
562.134 71.238 21.648
562.500 71.200 20.781
562.866 71.161 19.944
563.232 71.121 19.138
563.599 71.081 18.361
563.965 71.041 17.614
564.331 71.000 16.896
564.697 70.959 16.205
565.064 70.918 15.542
565.430 70.876 14.905
565.796 70.834 14.294
566.162 70.793 13.708
566.528 70.751 13.148
566.895 70.709 12.611
567.261 70.667 12.098
567.627 70.625 11.607
567.993 70.583 11.138
568.359 70.542 10.691
568.726 70.500 10.265
569.092 70.459 9.859
569.458 70.418 9.472
569.824 70.378 9.104
570.190 70.338 8.755
570.557 70.298 8.423
570.923 70.259 8.107
571.289 70.220 7.809
571.655 70.182 7.526
572.022 70.144 7.258
572.388 70.107 7.004
572.754 70.071 6.764
573.120 70.035 6.538
573.486 70.000 6.324
573.853 69.966 6.122
574.219 69.933 5.932
574.585 69.901 5.752
574.951 69.869 5.583
575.317 69.838 5.424
575.684 69.809 5.274
576.050 69.780 5.133
576.416 69.752 5.000
576.782 69.725 4.874
577.148 69.700 4.756
577.515 69.675 4.644
577.881 69.651 4.538
578.247 69.628 4.438
578.613 69.607 4.344
578.980 69.586 4.253
579.346 69.567 4.167
579.712 69.548 4.085
580.078 69.531 4.007
580.444 69.515 3.931
580.811 69.500 3.858
581.177 69.485 3.788
581.543 69.472 3.719
581.909 69.460 3.651
582.275 69.449 3.585
582.642 69.439 3.520
583.008 69.430 3.455
583.374 69.422 3.390
583.740 69.414 3.325
584.107 69.408 3.260
584.473 69.402 3.194
584.839 69.398 3.127
585.205 69.394 3.059
585.571 69.391 2.990
585.938 69.389 2.919
586.304 69.388 2.846
586.670 69.387 2.772
587.036 69.387 2.696
587.402 69.388 2.617
587.769 69.389 2.536
588.135 69.391 2.453
588.501 69.393 2.367
588.867 69.396 2.279
589.233 69.400 2.188
589.600 69.404 2.094
589.966 69.408 1.998
590.332 69.413 1.899
590.698 69.418 1.797
591.065 69.423 1.692
591.431 69.429 1.585
591.797 69.435 1.475
592.163 69.441 1.362
592.529 69.447 1.246
592.896 69.454 1.128
593.262 69.461 1.008
593.628 69.468 0.885
593.994 69.475 0.760
594.360 69.482 0.632
594.727 69.489 0.503
595.093 69.496 0.371
595.459 69.503 0.238
595.825 69.511 0.103
596.191 69.518 -0.034
596.558 69.525 -0.173
596.924 69.532 -0.312
597.290 69.539 -0.453
597.656 69.546 -0.595
598.023 69.553 -0.738
598.389 69.560 -0.881
598.755 69.566 -1.025
599.121 69.573 -1.170
599.487 69.579 -1.315
599.854 69.586 -1.460
600.220 69.592 -1.605
600.586 69.598 -1.750
600.952 69.604 -1.895
601.318 69.610 -2.039
601.685 69.615 -2.183
602.051 69.621 -2.326
602.417 69.626 -2.469
602.783 69.631 -2.611
603.149 69.636 -2.752
603.516 69.641 -2.892
603.882 69.646 -3.031
604.248 69.651 -3.169
604.614 69.656 -3.306
604.981 69.661 -3.442
605.347 69.665 -3.577
605.713 69.670 -3.711
606.079 69.674 -3.844
606.445 69.679 -3.975
606.812 69.683 -4.106
607.178 69.688 -4.236
607.544 69.692 -4.366
607.910 69.697 -4.494
608.276 69.701 -4.623
608.643 69.706 -4.751
609.009 69.711 -4.879
609.375 69.715 -5.007
609.741 69.720 -5.135
610.107 69.725 -5.264
610.474 69.731 -5.394
610.840 69.736 -5.525
611.206 69.741 -5.657
611.572 69.747 -5.791
611.939 69.753 -5.928
612.305 69.759 -6.067
612.671 69.766 -6.208
613.037 69.772 -6.354
613.403 69.779 -6.502
613.770 69.786 -6.656
614.136 69.794 -6.814
614.502 69.802 -6.977
614.868 69.810 -7.146
615.234 69.818 -7.322
615.601 69.827 -7.504
615.967 69.836 -7.693
616.333 69.845 -7.891
616.699 69.855 -8.098
617.065 69.865 -8.313
617.432 69.875 -8.539
617.798 69.886 -8.775
618.164 69.897 -9.023
618.530 69.908 -9.283
618.897 69.920 -9.555
619.263 69.932 -9.840
619.629 69.944 -10.140
619.995 69.957 -10.454
620.361 69.970 -10.784
620.728 69.983 -11.130
621.094 69.997 -11.493
621.460 70.010 -11.874
621.826 70.024 -12.273
622.192 70.039 -12.692
622.559 70.053 -13.130
622.925 70.068 -13.589
623.291 70.083 -14.069
623.657 70.098 -14.571
624.023 70.113 -15.096
624.390 70.128 -15.645
624.756 70.144 -16.218
625.122 70.159 -16.815
625.488 70.175 -17.438
625.855 70.190 -18.088
626.221 70.206 -18.765
626.587 70.222 -19.469
626.953 70.237 -20.201
627.319 70.253 -20.962
627.686 70.268 -21.753
628.052 70.284 -22.574
628.418 70.299 -23.425
628.784 70.314 -24.307
629.150 70.329 -25.221
629.517 70.344 -26.168
629.883 70.358 -27.147
630.249 70.372 -28.159
630.615 70.386 -29.204
630.982 70.400 -30.284
631.348 70.414 -31.398
631.714 70.427 -32.547
632.080 70.439 -33.731
632.446 70.452 -34.950
632.813 70.464 -36.206
633.179 70.475 -37.497
633.545 70.486 -38.824
633.911 70.497 -40.188
634.277 70.507 -41.589
634.644 70.517 -43.026
635.010 70.526 -44.500
635.376 70.535 -46.012
635.742 70.543 -47.560
636.108 70.551 -49.146
636.475 70.558 -50.768
636.841 70.564 -52.428
637.207 70.570 -54.125
637.573 70.575 -55.859
637.940 70.580 -57.630
638.306 70.584 -59.438
638.672 70.587 -61.282
639.038 70.590 -63.163
639.404 70.592 -65.080
639.771 70.594 -67.032
640.137 70.595 -69.021
640.503 70.595 -71.045
640.869 70.594 -73.103
641.235 70.593 -75.197
641.602 70.591 -77.324
641.968 70.589 -79.486
642.334 70.585 -81.680
642.700 70.582 -83.908
643.066 70.577 -86.167
643.433 70.572 -88.459
643.799 70.566 -90.782
644.165 70.559 -93.135
644.531 70.552 -95.518
644.898 70.544 -97.930
645.264 70.535 -100.372
645.630 70.526 -102.840
645.996 70.516 -105.336
646.362 70.505 -107.859
646.729 70.494 -110.407
647.095 70.482 -112.980
647.461 70.470 -115.577
647.827 70.457 -118.198
648.193 70.443 -120.840
648.560 70.429 -123.504
648.926 70.414 -126.188
649.292 70.398 -128.893
649.658 70.382 -131.615
650.024 70.366 -134.356
650.391 70.349 -137.114
650.757 70.331 -139.887
651.123 70.313 -142.676
651.489 70.294 -145.478
651.856 70.275 -148.293
652.222 70.256 -151.120
652.588 70.236 -153.958
652.954 70.216 -156.805
653.320 70.195 -159.662
653.687 70.174 -162.527
654.053 70.152 -165.398
654.419 70.130 -168.275
654.785 70.108 -171.157
655.151 70.086 -174.043
655.518 70.063 -176.932
655.884 70.040 -179.823
656.250 70.016 177.286
656.616 69.993 174.394
656.982 69.969 171.504
657.349 69.945 168.615
657.715 69.921 165.730
658.081 69.897 162.848
658.447 69.873 159.972
658.814 69.849 157.100
659.180 69.824 154.236
659.546 69.800 151.378
659.912 69.775 148.529
660.278 69.751 145.689
660.645 69.726 142.858
661.011 69.702 140.038
661.377 69.677 137.229
661.743 69.653 134.431
662.109 69.629 131.646
662.476 69.605 128.875
662.842 69.581 126.117
663.208 69.557 123.373
663.574 69.534 120.644
663.940 69.510 117.930
664.307 69.487 115.232
664.673 69.465 112.551
665.039 69.442 109.885
665.405 69.420 107.237
665.772 69.398 104.606
666.138 69.376 101.993
666.504 69.354 99.397
666.870 69.333 96.819
667.236 69.313 94.260
667.603 69.292 91.719
667.969 69.272 89.197
668.335 69.252 86.693
668.701 69.233 84.207
669.067 69.214 81.740
669.434 69.196 79.292
669.800 69.178 76.863
670.166 69.160 74.452
670.532 69.143 72.059
670.898 69.126 69.684
671.265 69.109 67.327
671.631 69.093 64.989
671.997 69.077 62.667
672.363 69.062 60.363
672.730 69.047 58.075
673.096 69.033 55.805
673.462 69.019 53.550
673.828 69.005 51.312
674.194 68.992 49.088
674.561 68.979 46.880
674.927 68.966 44.687
675.293 68.954 42.507
675.659 68.942 40.341
676.025 68.930 38.188
676.392 68.919 36.047
676.758 68.908 33.918
677.124 68.897 31.800
677.490 68.887 29.693
677.857 68.877 27.597
678.223 68.867 25.510
678.589 68.857 23.431
678.955 68.847 21.361
679.321 68.838 19.298
679.688 68.829 17.242
680.054 68.820 15.192
680.420 68.811 13.148
680.786 68.802 11.108
681.152 68.794 9.073
681.519 68.785 7.041
681.885 68.777 5.011
682.251 68.768 2.983
682.617 68.760 0.957
682.983 68.752 -1.069
683.350 68.743 -3.096
683.716 68.735 -5.124
684.082 68.727 -7.153
684.448 68.718 -9.185
684.815 68.710 -11.220
685.181 68.701 -13.259
685.547 68.693 -15.303
685.913 68.684 -17.352
686.279 68.675 -19.407
686.646 68.666 -21.470
687.012 68.657 -23.540
687.378 68.648 -25.618
687.744 68.638 -27.705
688.110 68.628 -29.802
688.477 68.619 -31.909
688.843 68.608 -34.027
689.209 68.598 -36.157
689.575 68.588 -38.300
689.941 68.577 -40.455
690.308 68.566 -42.624
690.674 68.555 -44.808
691.040 68.543 -47.006
691.406 68.532 -49.220
691.773 68.520 -51.450
692.139 68.508 -53.697
692.505 68.495 -55.961
692.871 68.482 -58.243
693.237 68.470 -60.544
693.604 68.456 -62.863
693.970 68.443 -65.203
694.336 68.429 -67.562
694.702 68.415 -69.941
695.068 68.401 -72.343
695.435 68.387 -74.765
695.801 68.372 -77.209
696.167 68.357 -79.676
696.533 68.342 -82.165
696.899 68.327 -84.678
697.266 68.311 -87.215
697.632 68.296 -89.775
697.998 68.280 -92.360
698.364 68.264 -94.970
698.731 68.248 -97.604
699.097 68.231 -100.265
699.463 68.215 -102.950
699.829 68.198 -105.662
700.195 68.182 -108.399
700.562 68.165 -111.164
700.928 68.148 -113.955
701.294 68.132 -116.773
701.660 68.115 -119.618
702.026 68.098 -122.490
702.393 68.081 -125.390
702.759 68.064 -128.316
703.125 68.048 -131.271
703.491 68.031 -134.253
703.857 68.015 -137.263
704.224 67.998 -140.300
704.590 67.982 -143.366
704.956 67.966 -146.458
705.322 67.950 -149.579
705.689 67.934 -152.728
706.055 67.919 -155.904
706.421 67.904 -159.107
706.787 67.889 -162.338
707.153 67.874 -165.597
