* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:27:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:20:37, Feb 2 19:21:44, Feb 2 19:23:07, Feb 2 19:24:30, Feb 2 19:25:49, Feb 2 19:27:21
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19580.203 51.626 58.094
19580.566 51.625 57.406
19580.934 51.624 56.703
19581.301 51.623 56.016
19581.668 51.622 55.328
19582.031 51.621 54.641
19582.398 51.620 53.953
19582.766 51.619 53.266
19583.133 51.618 52.578
19583.496 51.617 51.891
19583.863 51.616 51.203
19584.230 51.615 50.516
19584.598 51.614 49.828
19584.961 51.613 49.141
19585.328 51.612 48.453
19585.695 51.611 47.766
19586.062 51.610 47.078
19586.426 51.609 46.391
19586.793 51.608 45.703
19587.160 51.607 45.031
19587.527 51.606 44.344
19587.891 51.604 43.656
19588.258 51.603 42.969
19588.625 51.602 42.297
19588.992 51.601 41.609
19589.355 51.600 40.922
19589.723 51.599 40.250
19590.090 51.598 39.562
19590.457 51.597 38.875
19590.820 51.596 38.203
19591.188 51.595 37.516
19591.555 51.594 36.828
19591.922 51.593 36.156
19592.285 51.592 35.469
19592.652 51.591 34.797
19593.020 51.590 34.109
19593.387 51.589 33.438
19593.750 51.588 32.766
19594.117 51.587 32.078
19594.484 51.586 31.406
19594.852 51.585 30.719
19595.215 51.584 30.047
19595.582 51.583 29.375
19595.949 51.582 28.688
19596.316 51.581 28.016
19596.680 51.580 27.344
19597.047 51.579 26.672
19597.414 51.578 25.984
19597.781 51.577 25.312
19598.145 51.576 24.641
19598.512 51.575 23.969
19598.879 51.574 23.297
19599.246 51.573 22.625
19599.609 51.572 21.953
19599.977 51.570 21.281
19600.344 51.569 20.609
19600.711 51.568 19.938
19601.074 51.567 19.266
19601.441 51.566 18.594
19601.809 51.565 17.922
19602.176 51.564 17.250
19602.539 51.563 16.578
19602.906 51.562 15.906
19603.273 51.561 15.234
19603.641 51.560 14.562
19604.004 51.559 13.891
19604.371 51.558 13.234
19604.738 51.557 12.562
19605.105 51.556 11.891
19605.469 51.555 11.219
19605.836 51.554 10.562
19606.203 51.553 9.891
19606.570 51.552 9.219
19606.934 51.551 8.562
19607.301 51.550 7.891
19607.668 51.549 7.219
19608.035 51.548 6.562
19608.398 51.547 5.891
19608.766 51.546 5.234
19609.133 51.545 4.562
19609.500 51.544 3.906
19609.863 51.543 3.234
19610.230 51.542 2.578
19610.598 51.541 1.906
19610.965 51.540 1.250
19611.328 51.539 0.594
19611.695 51.538 -0.078
19612.062 51.537 -0.734
19612.430 51.536 -1.406
19612.793 51.535 -2.062
19613.160 51.534 -2.719
19613.527 51.533 -3.375
19613.895 51.532 -4.047
19614.258 51.531 -4.703
19614.625 51.530 -5.359
19614.992 51.529 -6.016
19615.359 51.528 -6.672
19615.723 51.527 -7.328
19616.090 51.526 -7.984
19616.457 51.525 -8.656
19616.824 51.524 -9.312
19617.188 51.523 -9.969
19617.555 51.522 -10.625
19617.922 51.521 -11.281
19618.289 51.520 -11.938
19618.652 51.519 -12.578
19619.020 51.518 -13.234
19619.387 51.517 -13.891
19619.754 51.516 -14.547
19620.117 51.515 -15.203
19620.484 51.514 -15.859
19620.852 51.513 -16.516
19621.219 51.512 -17.156
19621.582 51.511 -17.812
19621.949 51.510 -18.469
19622.316 51.509 -19.125
19622.684 51.508 -19.766
19623.047 51.507 -20.422
19623.414 51.506 -21.078
19623.781 51.505 -21.719
19624.148 51.504 -22.375
19624.512 51.503 -23.016
19624.879 51.502 -23.672
19625.246 51.501 -24.312
19625.613 51.500 -24.969
19625.977 51.499 -25.609
19626.344 51.498 -26.266
19626.711 51.497 -26.906
19627.078 51.495 -27.562
19627.441 51.495 -28.203
19627.809 51.493 -28.859
19628.176 51.492 -29.500
19628.543 51.491 -30.141
19628.906 51.491 -30.797
19629.273 51.490 -31.438
19629.641 51.488 -32.078
19630.008 51.487 -32.719
19630.371 51.487 -33.375
19630.738 51.486 -34.016
19631.105 51.485 -34.656
19631.473 51.484 -35.297
19631.836 51.483 -35.938
19632.203 51.482 -36.578
19632.570 51.481 -37.219
19632.938 51.480 -37.859
19633.301 51.479 -38.500
19633.668 51.478 -39.141
19634.035 51.477 -39.781
19634.402 51.476 -40.422
19634.766 51.475 -41.062
19635.133 51.474 -41.703
19635.500 51.473 -42.344
19635.867 51.472 -42.984
19636.230 51.471 -43.625
19636.598 51.470 -44.266
19636.965 51.469 -44.906
19637.332 51.468 -45.531
19637.695 51.467 -46.172
19638.062 51.466 -46.812
19638.430 51.465 -47.453
19638.797 51.464 -48.078
19639.160 51.463 -48.719
19639.527 51.462 -49.359
19639.895 51.461 -49.984
19640.262 51.460 -50.625
19640.625 51.459 -51.250
19640.992 51.458 -51.891
19641.359 51.457 -52.516
19641.727 51.456 -53.156
19642.090 51.455 -53.781
19642.457 51.454 -54.422
19642.824 51.453 -55.047
19643.191 51.452 -55.688
19643.555 51.451 -56.312
19643.922 51.450 -56.953
19644.289 51.449 -57.578
19644.656 51.448 -58.203
19645.020 51.447 -58.828
19645.387 51.446 -59.469
19645.754 51.445 -60.094
19646.121 51.444 -60.719
19646.484 51.443 -61.344
19646.852 51.442 -61.984
19647.219 51.441 -62.609
19647.586 51.440 -63.234
19647.949 51.439 -63.859
19648.316 51.438 -64.484
19648.684 51.437 -65.109
19649.051 51.436 -65.734
19649.414 51.435 -66.359
19649.781 51.434 -66.984
19650.148 51.433 -67.609
19650.516 51.432 -68.234
19650.879 51.431 -68.859
19651.246 51.430 -69.484
19651.613 51.429 -70.109
19651.980 51.428 -70.734
19652.344 51.427 -71.359
19652.711 51.426 -71.969
19653.078 51.425 -72.594
19653.445 51.424 -73.219
19653.809 51.423 -73.844
19654.176 51.422 -74.453
19654.543 51.421 -75.078
19654.910 51.420 -75.703
19655.273 51.419 -76.312
19655.641 51.418 -76.938
19656.008 51.417 -77.562
19656.375 51.417 -78.172
19656.738 51.416 -78.797
19657.105 51.415 -79.406
19657.473 51.414 -80.031
19657.840 51.413 -80.641
19658.203 51.412 -81.266
19658.570 51.411 -81.875
19658.938 51.410 -82.500
19659.305 51.409 -83.109
19659.668 51.408 -83.719
19660.035 51.407 -84.344
19660.402 51.406 -84.953
19660.770 51.405 -85.562
19661.133 51.404 -86.188
19661.500 51.403 -86.797
19661.867 51.402 -87.406
19662.234 51.401 -88.016
19662.598 51.400 -88.625
19662.965 51.399 -89.250
19663.332 51.398 -89.859
19663.699 51.397 -90.469
19664.062 51.396 -91.078
19664.430 51.395 -91.688
19664.797 51.394 -92.297
19665.164 51.393 -92.906
19665.527 51.392 -93.516
19665.895 51.391 -94.125
19666.262 51.390 -94.734
19666.629 51.389 -95.344
19666.992 51.388 -95.953
19667.359 51.388 -96.562
19667.727 51.387 -97.156
19668.094 51.386 -97.766
19668.457 51.385 -98.375
19668.824 51.384 -98.984
19669.191 51.383 -99.578
19669.559 51.382 -100.188
19669.922 51.381 -100.797
19670.289 51.380 -101.406
19670.656 51.379 -102.000
19671.023 51.378 -102.609
19671.387 51.377 -103.203
19671.754 51.376 -103.812
19672.121 51.375 -104.422
19672.488 51.374 -105.016
19672.852 51.373 -105.625
19673.219 51.372 -106.219
19673.586 51.371 -106.828
19673.953 51.370 -107.422
19674.316 51.369 -108.016
19674.684 51.368 -108.625
19675.051 51.367 -109.219
19675.418 51.366 -109.828
19675.781 51.366 -110.422
19676.148 51.365 -111.016
19676.516 51.364 -111.609
19676.883 51.363 -112.219
19677.246 51.362 -112.812
19677.613 51.361 -113.406
19677.980 51.360 -114.000
19678.348 51.359 -114.594
19678.711 51.358 -115.203
19679.078 51.357 -115.797
19679.445 51.356 -116.391
19679.812 51.355 -116.984
19680.176 51.354 -117.578
19680.543 51.353 -118.172
19680.910 51.352 -118.766
19681.277 51.351 -119.359
19681.641 51.350 -119.953
19682.008 51.349 -120.547
19682.375 51.348 -121.125
19682.742 51.348 -121.719
19683.105 51.347 -122.312
19683.473 51.346 -122.906
19683.840 51.345 -123.500
19684.207 51.344 -124.078
19684.570 51.343 -124.672
19684.938 51.342 -125.266
19685.305 51.341 -125.859
19685.672 51.340 -126.438
19686.035 51.339 -127.031
19686.402 51.338 -127.625
19686.770 51.337 -128.203
19687.137 51.336 -128.797
19687.500 51.335 -129.375
19687.867 51.334 -129.969
19688.234 51.333 -130.547
19688.602 51.332 -131.141
19688.965 51.332 -131.719
19689.332 51.331 -132.312
19689.699 51.330 -132.891
19690.066 51.329 -133.469
19690.430 51.328 -134.062
19690.797 51.327 -134.641
19691.164 51.326 -135.219
19691.531 51.325 -135.812
19691.895 51.324 -136.391
19692.262 51.323 -136.969
19692.629 51.322 -137.547
19692.996 51.321 -138.125
19693.359 51.320 -138.719
19693.727 51.319 -139.297
19694.094 51.318 -139.875
19694.461 51.318 -140.453
19694.824 51.317 -141.031
19695.191 51.316 -141.609
19695.559 51.315 -142.188
19695.926 51.314 -142.766
19696.289 51.313 -143.344
19696.656 51.312 -143.922
19697.023 51.311 -144.500
19697.391 51.310 -145.094
19697.754 51.309 -145.641
19698.121 51.308 -146.219
19698.488 51.307 -146.797
19698.855 51.306 -147.375
19699.219 51.305 -147.953
19699.586 51.305 -148.516
19699.953 51.304 -149.094
19700.320 51.303 -149.672
19700.684 51.302 -150.234
19701.051 51.301 -150.812
19701.418 51.300 -151.391
19701.785 51.299 -151.953
19702.148 51.298 -152.531
19702.516 51.297 -153.094
19702.883 51.296 -153.672
19703.250 51.295 -154.234
19703.613 51.294 -154.812
19703.980 51.294 -155.375
19704.348 51.293 -155.953
19704.715 51.292 -156.516
19705.078 51.291 -157.078
19705.445 51.290 -157.656
19705.812 51.289 -158.219
19706.180 51.288 -158.781
19706.543 51.287 -159.344
19706.910 51.286 -159.922
19707.277 51.285 -160.484
19707.645 51.284 -161.047
19708.008 51.283 -161.609
19708.375 51.283 -162.172
19708.742 51.282 -162.734
19709.109 51.281 -163.312
19709.473 51.280 -163.875
19709.840 51.279 -164.438
19710.207 51.278 -165.000
19710.574 51.277 -165.562
19710.938 51.276 -166.125
19711.305 51.275 -166.688
19711.672 51.274 -167.234
19712.039 51.273 -167.797
19712.402 51.273 -168.359
19712.770 51.272 -168.922
19713.137 51.271 -169.484
19713.504 51.270 -170.047
19713.867 51.269 -170.594
19714.234 51.268 -171.156
19714.602 51.267 -171.719
19714.969 51.266 -172.266
19715.332 51.265 -172.828
19715.699 51.264 -173.391
19716.066 51.263 -173.938
19716.434 51.263 -174.500
19716.797 51.262 -175.047
19717.164 51.261 -175.609
19717.531 51.260 -176.156
19717.898 51.259 -176.719
19718.262 51.258 -177.266
19718.629 51.257 -177.828
19718.996 51.256 -178.375
19719.363 51.255 -178.938
19719.727 51.254 -179.484
19720.094 51.254 179.969
19720.461 51.253 179.406
19720.828 51.252 178.859
19721.191 51.251 178.312
19721.559 51.250 177.766
19721.926 51.249 177.203
19722.293 51.248 176.656
19722.656 51.247 176.109
19723.023 51.246 175.562
19723.391 51.245 175.016
19723.758 51.245 174.469
19724.121 51.244 173.922
19724.488 51.243 173.375
19724.855 51.242 172.828
19725.223 51.241 172.281
19725.586 51.240 171.734
19725.953 51.239 171.188
19726.320 51.238 170.641
19726.688 51.237 170.094
19727.051 51.237 169.547
19727.418 51.236 169.016
19727.785 51.235 168.469
19728.152 51.234 167.922
19728.516 51.233 167.375
19728.883 51.232 166.844
19729.250 51.231 166.297
19729.617 51.230 165.750
19729.980 51.229 165.219
19730.348 51.229 164.672
19730.715 51.228 164.125
19731.082 51.227 163.594
19731.445 51.226 163.047
19731.812 51.225 162.516
19732.180 51.224 161.969
19732.547 51.223 161.438
19732.910 51.222 160.891
19733.277 51.222 160.359
19733.645 51.221 159.828
19734.012 51.220 159.281
19734.375 51.219 158.750
19734.742 51.218 158.219
19735.109 51.217 157.672
19735.477 51.216 157.141
19735.840 51.215 156.609
19736.207 51.215 156.078
19736.574 51.214 155.531
19736.941 51.213 155.000
19737.305 51.212 154.469
19737.672 51.211 153.938
19738.039 51.210 153.406
19738.406 51.209 152.875
19738.770 51.208 152.344
19739.137 51.208 151.812
19739.504 51.207 151.281
19739.871 51.206 150.750
19740.234 51.205 150.219
19740.602 51.204 149.688
19740.969 51.203 149.156
19741.336 51.202 148.641
19741.699 51.201 148.109
19742.066 51.201 147.578
19742.434 51.200 147.047
19742.801 51.199 146.516
19743.164 51.198 146.000
19743.531 51.197 145.469
19743.898 51.196 144.938
19744.266 51.195 144.422
19744.629 51.195 143.891
19744.996 51.194 143.375
19745.363 51.193 142.844
19745.730 51.192 142.328
19746.094 51.191 141.797
19746.461 51.190 141.281
19746.828 51.189 140.750
19747.195 51.188 140.234
19747.559 51.188 139.703
19747.926 51.187 139.188
19748.293 51.186 138.672
19748.660 51.185 138.141
19749.023 51.184 137.625
19749.391 51.183 137.109
19749.758 51.182 136.594
19750.125 51.182 136.062
19750.488 51.181 135.547
19750.855 51.180 135.031
19751.223 51.179 134.516
19751.590 51.178 134.000
19751.953 51.177 133.484
19752.320 51.176 132.969
19752.688 51.176 132.453
19753.055 51.175 131.938
19753.418 51.174 131.422
19753.785 51.173 130.906
19754.152 51.172 130.391
19754.520 51.171 129.875
19754.883 51.171 129.359
19755.250 51.170 128.844
19755.617 51.169 128.328
19755.984 51.168 127.828
19756.348 51.167 127.312
19756.715 51.166 126.797
19757.082 51.165 126.281
19757.449 51.165 125.781
19757.812 51.164 125.266
19758.180 51.163 124.750
19758.547 51.162 124.250
19758.914 51.161 123.734
19759.277 51.160 123.234
19759.645 51.160 122.719
19760.012 51.159 122.219
19760.379 51.158 121.703
19760.742 51.157 121.203
19761.109 51.156 120.688
19761.477 51.155 120.188
19761.844 51.154 119.688
19762.207 51.154 119.172
19762.574 51.153 118.672
19762.941 51.152 118.172
19763.309 51.151 117.656
19763.672 51.150 117.156
19764.039 51.149 116.656
19764.406 51.149 116.156
19764.773 51.148 115.656
19765.137 51.147 115.141
19765.504 51.146 114.641
19765.871 51.145 114.141
19766.238 51.144 113.641
19766.602 51.144 113.141
19766.969 51.143 112.641
19767.336 51.142 112.141
19767.703 51.141 111.641
19768.066 51.140 111.141
19768.434 51.139 110.656
19768.801 51.139 110.156
19769.168 51.138 109.656
19769.531 51.137 109.156
19769.898 51.136 108.656
19770.266 51.135 108.172
19770.633 51.134 107.672
19770.996 51.134 107.172
19771.363 51.133 106.672
19771.730 51.132 106.188
19772.098 51.131 105.688
19772.461 51.130 105.203
19772.828 51.130 104.703
19773.195 51.129 104.203
19773.562 51.128 103.719
19773.926 51.127 103.234
19774.293 51.126 102.734
19774.660 51.125 102.250
19775.027 51.125 101.750
19775.391 51.124 101.266
19775.758 51.123 100.781
19776.125 51.122 100.281
19776.492 51.121 99.797
19776.855 51.121 99.312
19777.223 51.120 98.812
19777.590 51.119 98.328
19777.957 51.118 97.844
19778.320 51.117 97.359
19778.688 51.116 96.875
19779.055 51.116 96.391
19779.422 51.115 95.906
19779.785 51.114 95.406
19780.152 51.113 94.922
19780.520 51.112 94.438
19780.887 51.112 93.953
19781.250 51.111 93.484
19781.617 51.110 93.000
19781.984 51.109 92.516
19782.352 51.108 92.031
19782.715 51.108 91.547
19783.082 51.107 91.062
19783.449 51.106 90.578
19783.816 51.105 90.109
19784.180 51.104 89.625
19784.547 51.104 89.141
19784.914 51.103 88.672
19785.281 51.102 88.188
19785.645 51.101 87.703
19786.012 51.100 87.234
19786.379 51.099 86.750
19786.746 51.099 86.281
19787.109 51.098 85.797
19787.477 51.097 85.328
19787.844 51.096 84.844
19788.211 51.095 84.375
19788.574 51.095 83.891
19788.941 51.094 83.422
19789.309 51.093 82.953
19789.676 51.092 82.469
19790.039 51.092 82.000
19790.406 51.091 81.531
19790.773 51.090 81.062
19791.141 51.089 80.578
19791.504 51.088 80.109
19791.871 51.088 79.641
19792.238 51.087 79.172
19792.605 51.086 78.703
19792.969 51.085 78.234
19793.336 51.084 77.766
19793.703 51.084 77.297
19794.070 51.083 76.828
19794.434 51.082 76.359
19794.801 51.081 75.891
19795.168 51.080 75.422
19795.535 51.080 74.953
19795.898 51.079 74.484
19796.266 51.078 74.016
19796.633 51.077 73.562
19797.000 51.077 73.094
19797.363 51.076 72.625
19797.730 51.075 72.156
19798.098 51.074 71.703
19798.465 51.073 71.234
19798.828 51.073 70.766
19799.195 51.072 70.312
19799.562 51.071 69.844
19799.930 51.070 69.391
19800.293 51.069 68.922
19800.660 51.069 68.469
19801.027 51.068 68.000
19801.395 51.067 67.547
19801.758 51.066 67.078
19802.125 51.066 66.625
19802.492 51.065 66.172
19802.859 51.064 65.703
19803.223 51.063 65.250
19803.590 51.062 64.797
19803.957 51.062 64.344
19804.324 51.061 63.875
19804.688 51.060 63.422
19805.055 51.059 62.969
19805.422 51.059 62.516
19805.789 51.058 62.062
19806.152 51.057 61.609
19806.520 51.056 61.156
19806.887 51.056 60.703
19807.254 51.055 60.250
19807.617 51.054 59.797
19807.984 51.053 59.344
19808.352 51.052 58.891
19808.719 51.052 58.438
19809.082 51.051 57.984
19809.449 51.050 57.531
19809.816 51.049 57.094
19810.184 51.049 56.641
19810.547 51.048 56.188
19810.914 51.047 55.734
19811.281 51.046 55.297
19811.648 51.046 54.844
19812.012 51.045 54.391
19812.379 51.044 53.953
19812.746 51.043 53.500
19813.113 51.043 53.062
19813.477 51.042 52.609
19813.844 51.041 52.172
19814.211 51.040 51.719
19814.578 51.040 51.281
19814.941 51.039 50.828
19815.309 51.038 50.391
19815.676 51.037 49.953
19816.043 51.037 49.500
19816.406 51.036 49.062
19816.773 51.035 48.625
19817.141 51.034 48.172
19817.508 51.034 47.734
19817.871 51.033 47.297
19818.238 51.032 46.859
19818.605 51.031 46.422
19818.973 51.031 45.984
19819.336 51.030 45.547
19819.703 51.029 45.109
19820.070 51.028 44.672
19820.438 51.028 44.234
19820.801 51.027 43.797
19821.168 51.026 43.359
19821.535 51.025 42.922
19821.902 51.025 42.484
19822.266 51.024 42.047
19822.633 51.023 41.609
19823.000 51.022 41.188
19823.367 51.022 40.750
19823.730 51.021 40.312
19824.098 51.020 39.875
19824.465 51.019 39.453
19824.832 51.019 39.016
19825.195 51.018 38.578
19825.562 51.017 38.156
19825.930 51.016 37.719
19826.297 51.016 37.297
19826.660 51.015 36.859
19827.027 51.014 36.438
19827.395 51.014 36.000
19827.762 51.013 35.578
19828.125 51.012 35.156
19828.492 51.011 34.719
19828.859 51.011 34.297
19829.227 51.010 33.875
19829.590 51.009 33.438
19829.957 51.008 33.016
19830.324 51.008 32.594
19830.691 51.007 32.172
19831.055 51.006 31.734
19831.422 51.006 31.312
19831.789 51.005 30.891
19832.156 51.004 30.469
19832.520 51.003 30.047
19832.887 51.003 29.625
19833.254 51.002 29.203
19833.621 51.001 28.781
19833.984 51.000 28.359
19834.352 51.000 27.938
19834.719 50.999 27.516
19835.086 50.998 27.109
19835.449 50.998 26.688
19835.816 50.997 26.266
19836.184 50.996 25.844
19836.551 50.995 25.422
19836.914 50.995 25.016
19837.281 50.994 24.594
19837.648 50.993 24.172
19838.016 50.993 23.766
19838.379 50.992 23.344
19838.746 50.991 22.938
19839.113 50.990 22.516
19839.480 50.990 22.109
19839.844 50.989 21.688
19840.211 50.988 21.281
19840.578 50.988 20.859
19840.945 50.987 20.453
19841.309 50.986 20.047
19841.676 50.986 19.625
19842.043 50.985 19.219
19842.410 50.984 18.812
19842.773 50.983 18.391
19843.141 50.983 17.984
19843.508 50.982 17.578
19843.875 50.981 17.172
